,rh1,rh2,ang,energia
12835,1.785,1.78,104.5,-76.027363
12836,1.785,1.785,104.5,-76.02738199999999
12837,1.785,1.79,104.5,-76.027385
12838,1.785,1.795,104.5,-76.027372
12839,1.785,1.8,104.5,-76.027345
12840,1.785,1.805,104.5,-76.027302
12841,1.785,1.81,104.5,-76.027245
12842,1.785,1.815,104.5,-76.027173
12843,1.785,1.82,104.5,-76.027088
12844,1.79,1.75,104.5,-76.026905
12845,1.79,1.755,104.5,-76.027025
12846,1.79,1.76,104.5,-76.02712700000001
12847,1.79,1.765,104.5,-76.027212
12848,1.79,1.77,104.5,-76.02727900000001
12849,1.79,1.775,104.5,-76.027331
12850,1.79,1.78,104.5,-76.027366
12851,1.79,1.785,104.5,-76.027385
12852,1.79,1.79,104.5,-76.027388
12853,1.79,1.795,104.5,-76.027375
12854,1.79,1.8,104.5,-76.027348
12855,1.79,1.805,104.5,-76.027305
12856,1.79,1.81,104.5,-76.027248
12857,1.79,1.815,104.5,-76.02717700000001
12858,1.79,1.82,104.5,-76.027091
12859,1.795,1.75,104.5,-76.026892
12860,1.795,1.755,104.5,-76.027012
12861,1.795,1.76,104.5,-76.027114
12862,1.795,1.765,104.5,-76.027199
12863,1.795,1.77,104.5,-76.02726700000001
12864,1.795,1.775,104.5,-76.02731800000001
12865,1.795,1.78,104.5,-76.027353
12866,1.795,1.785,104.5,-76.027372
12867,1.795,1.79,104.5,-76.027375
12868,1.795,1.795,104.5,-76.027363
12869,1.795,1.8,104.5,-76.027336
12870,1.795,1.805,104.5,-76.027293
12871,1.795,1.81,104.5,-76.027237
12872,1.795,1.815,104.5,-76.027165
12873,1.795,1.82,104.5,-76.02708
12874,1.8,1.75,104.5,-76.026864
12875,1.8,1.755,104.5,-76.026983
12876,1.8,1.76,104.5,-76.027086
12877,1.8,1.765,104.5,-76.027171
12878,1.8,1.77,104.5,-76.027239
12879,1.8,1.78,104.5,-76.027325
12880,1.8,1.785,104.5,-76.027345
12881,1.8,1.79,104.5,-76.027348
12882,1.8,1.795,104.5,-76.027336
12883,1.8,1.8,104.5,-76.027309
12884,1.8,1.805,104.5,-76.027266
12885,1.8,1.81,104.5,-76.027209
12886,1.8,1.815,104.5,-76.027138
12887,1.8,1.82,104.5,-76.02705300000001
12888,1.805,1.75,104.5,-76.02682
12889,1.805,1.755,104.5,-76.02694
12890,1.805,1.76,104.5,-76.027043
12891,1.805,1.765,104.5,-76.027128
12892,1.805,1.77,104.5,-76.02719599999999
12893,1.805,1.775,104.5,-76.027248
12894,1.805,1.78,104.5,-76.027283
12895,1.805,1.785,104.5,-76.027302
12896,1.805,1.79,104.5,-76.027305
12897,1.805,1.795,104.5,-76.027293
12898,1.805,1.8,104.5,-76.027266
12899,1.805,1.805,104.5,-76.027224
12900,1.805,1.81,104.5,-76.027167
12901,1.805,1.815,104.5,-76.027096
12902,1.805,1.82,104.5,-76.027011
12903,1.81,1.75,104.5,-76.026762
12904,1.81,1.755,104.5,-76.026882
12905,1.81,1.76,104.5,-76.026985
12906,1.81,1.765,104.5,-76.02707
12907,1.81,1.77,104.5,-76.027138
12908,1.81,1.775,104.5,-76.02719
12909,1.81,1.78,104.5,-76.027225
12910,1.81,1.785,104.5,-76.027245
12911,1.81,1.79,104.5,-76.027248
12912,1.81,1.795,104.5,-76.027237
12913,1.81,1.8,104.5,-76.027209
12914,1.81,1.805,104.5,-76.027167
12915,1.81,1.81,104.5,-76.027111
12916,1.81,1.815,104.5,-76.02704
12917,1.81,1.82,104.5,-76.026955
12918,1.815,1.75,104.5,-76.02669
12919,1.815,1.755,104.5,-76.02681
12920,1.815,1.76,104.5,-76.02691300000001
12921,1.815,1.765,104.5,-76.02699799999999
12922,1.815,1.77,104.5,-76.027067
12923,1.815,1.775,104.5,-76.027118
12924,1.815,1.78,104.5,-76.02715400000001
12925,1.815,1.785,104.5,-76.027173
12926,1.815,1.79,104.5,-76.02717700000001
12927,1.815,1.795,104.5,-76.027165
12928,1.815,1.8,104.5,-76.027138
12929,1.815,1.805,104.5,-76.027096
12930,1.815,1.81,104.5,-76.02704
12931,1.815,1.815,104.5,-76.026969
12932,1.815,1.82,104.5,-76.026884
12933,1.82,1.75,104.5,-76.026604
12934,1.82,1.755,104.5,-76.026724
12935,1.82,1.76,104.5,-76.026827
12936,1.82,1.765,104.5,-76.026912
12937,1.82,1.77,104.5,-76.026981
12938,1.82,1.775,104.5,-76.02703199999999
12939,1.82,1.78,104.5,-76.027068
12940,1.82,1.785,104.5,-76.027088
12941,1.82,1.79,104.5,-76.027091
12942,1.82,1.795,104.5,-76.02708
12943,1.82,1.8,104.5,-76.02705300000001
12944,1.82,1.805,104.5,-76.027011
12945,1.82,1.81,104.5,-76.026955
12946,1.82,1.815,104.5,-76.026884
12947,1.82,1.82,104.5,-76.026799
12948,1.408,0.808,106.5,-74.564511
12949,1.508,0.808,106.5,-74.601886
12950,1.608,0.808,106.5,-74.62263
12951,1.708,0.808,106.5,-74.631635
12952,1.808,0.808,106.5,-74.632368
12953,1.908,0.808,106.5,-74.627305
12954,2.008,0.808,106.5,-74.618229
12955,2.108,0.808,106.5,-74.606425
12956,2.208,0.808,106.5,-74.592828
12957,2.308,0.808,106.5,-74.578123
12958,2.408,0.808,106.5,-74.56281
12959,2.508,0.808,106.5,-74.547258
12960,2.608,0.808,106.5,-74.531738
12961,2.708,0.808,106.5,-74.51644399999999
12962,1.408,0.908,106.5,-75.03899100000001
12963,1.508,0.908,106.5,-75.076858
12964,1.608,0.908,106.5,-75.098033
12965,1.708,0.908,106.5,-75.107417
12966,1.808,0.908,106.5,-75.108486
12967,1.908,0.908,106.5,-75.103721
12968,2.008,0.908,106.5,-75.09491
12969,2.108,0.908,106.5,-75.083344
12970,2.208,0.908,106.5,-75.069964
12971,2.308,0.908,106.5,-75.055454
12972,2.408,0.908,106.5,-75.040322
12973,2.508,0.908,106.5,-75.024936
12974,2.608,0.908,106.5,-75.00957
12975,2.708,0.908,106.5,-74.99441999999999
12976,1.408,1.008,106.5,-75.359094
12977,1.508,1.008,106.5,-75.39731
12978,1.608,1.008,106.5,-75.41879300000001
12979,1.708,1.008,106.5,-75.428454
12980,1.808,1.008,106.5,-75.429772
12981,1.908,1.008,106.5,-75.425235
12982,2.008,1.008,106.5,-75.41663299999999
12983,2.108,1.008,106.5,-75.405264
12984,2.208,1.008,106.5,-75.39206899999999
12985,2.308,1.008,106.5,-75.377736
12986,2.408,1.008,106.5,-75.362771
12987,2.508,1.008,106.5,-75.347546
12988,2.608,1.008,106.5,-75.33233100000001
12989,2.708,1.008,106.5,-75.317324
12990,1.408,1.108,106.5,-75.57543100000001
12991,1.508,1.108,106.5,-75.61389100000001
12992,1.608,1.108,106.5,-75.635592
12993,1.708,1.108,106.5,-75.645449
12994,1.808,1.108,106.5,-75.646947
12995,1.908,1.108,106.5,-75.642579
12996,2.008,1.108,106.5,-75.63414
12997,2.108,1.108,106.5,-75.622928
12998,2.208,1.108,106.5,-75.609888
12999,2.308,1.108,106.5,-75.595708
13000,2.408,1.108,106.5,-75.580894
13001,2.508,1.108,106.5,-75.565816
13002,2.608,1.108,106.5,-75.550744
13003,2.708,1.108,106.5,-75.535871
13004,1.408,1.208,106.5,-75.72097600000001
13005,1.508,1.208,106.5,-75.759609
13006,1.608,1.208,106.5,-75.781461
13007,1.708,1.208,106.5,-75.79145600000001
13008,1.808,1.208,106.5,-75.793084
13009,1.908,1.208,106.5,-75.788842
13010,2.008,1.208,106.5,-75.780527
13011,2.108,1.208,106.5,-75.769442
13012,2.208,1.208,106.5,-75.75653
13013,2.308,1.208,106.5,-75.742482
13014,2.408,1.208,106.5,-75.7278
13015,2.508,1.208,106.5,-75.71285400000001
13016,2.608,1.208,106.5,-75.69791
13017,2.708,1.208,106.5,-75.683162
13018,1.408,1.308,106.5,-75.817677
13019,1.508,1.308,106.5,-75.856434
13020,1.608,1.308,106.5,-75.878395
13021,1.708,1.308,106.5,-75.88849
13022,1.808,1.308,106.5,-75.890213
13023,1.908,1.308,106.5,-75.886065
13024,2.008,1.308,106.5,-75.877848
13025,2.108,1.308,106.5,-75.866865
13026,2.208,1.308,106.5,-75.854062
13027,2.308,1.308,106.5,-75.840126
13028,2.408,1.308,106.5,-75.82556
13029,2.508,1.308,106.5,-75.810731
13030,2.608,1.308,106.5,-75.79590300000001
13031,2.708,1.308,106.5,-75.781266
13032,0.8,1.4,106.5,-74.513869
13033,0.9,1.4,106.5,-75.003606
13034,1.0,1.4,106.5,-75.333871
13035,1.1,1.4,106.5,-75.557091
13036,1.2,1.4,106.5,-75.70736099999999
13037,1.3,1.4,106.5,-75.80733599999999
13038,1.5,1.4,106.5,-75.912779
13039,1.6,1.4,106.5,-75.935956
13040,1.7,1.4,106.5,-75.946925
13041,1.8,1.4,106.5,-75.949282
13042,1.9,1.4,106.5,-75.945599
13043,2.0,1.4,106.5,-75.937728
13044,2.1,1.4,106.5,-75.92700699999999
13045,2.2,1.4,106.5,-75.914407
13046,2.3,1.4,106.5,-75.900632
13047,2.4,1.4,106.5,-75.886196
13048,2.5,1.4,106.5,-75.87147399999999
13049,2.6,1.4,106.5,-75.856735
13050,2.7,1.4,106.5,-75.842171
13051,2.8,1.4,106.5,-75.827916
13052,0.808,1.5,106.5,-74.599585
13053,0.908,1.5,106.5,-75.07451999999999
13054,1.008,1.5,106.5,-75.39494499999999
13055,1.108,1.5,106.5,-75.611509
13056,1.208,1.5,106.5,-75.75721300000001
13057,1.308,1.5,106.5,-75.854029
13058,1.408,1.5,106.5,-75.916812
13059,1.508,1.5,106.5,-75.955732
13060,1.608,1.5,106.5,-75.977834
13061,1.708,1.5,106.5,-75.98805899999999
13062,1.808,1.5,106.5,-75.98991
13063,1.908,1.5,106.5,-75.985896
13064,2.008,1.5,106.5,-75.977823
13065,2.108,1.5,106.5,-75.966998
13066,2.208,1.5,106.5,-75.954365
13067,2.308,1.5,106.5,-75.940611
13068,2.408,1.5,106.5,-75.926234
13069,2.508,1.5,106.5,-75.911598
13070,2.608,1.5,106.5,-75.896962
13071,2.708,1.5,106.5,-75.882511
13072,0.808,1.6,106.5,-74.62145699999999
13073,0.908,1.6,106.5,-75.096827
13074,1.008,1.6,106.5,-75.417564
13075,1.108,1.6,106.5,-75.634346
13076,1.208,1.6,106.5,-75.780204
13077,1.308,1.6,106.5,-75.87713000000001
13078,1.408,1.6,106.5,-75.939995
13079,1.508,1.6,106.5,-75.97898
13080,1.608,1.6,106.5,-76.001138
13081,1.708,1.6,106.5,-76.011415
13082,1.808,1.6,106.5,-76.01332
13083,1.908,1.6,106.5,-76.009365
13084,2.008,1.6,106.5,-76.001357
13085,2.108,1.6,106.5,-75.99060300000001
13086,2.208,1.6,106.5,-75.978049
13087,2.308,1.6,106.5,-75.964378
13088,2.408,1.6,106.5,-75.950089
13089,2.508,1.6,106.5,-75.935541
13090,2.608,1.6,106.5,-75.920992
13091,2.708,1.6,106.5,-75.906626
13092,0.808,1.7,106.5,-74.631258
13093,0.908,1.7,106.5,-75.107011
13094,1.008,1.7,106.5,-75.428027
13095,1.108,1.7,106.5,-75.64500699999999
13096,1.208,1.7,106.5,-75.791004
13097,1.308,1.7,106.5,-75.88803
13098,1.408,1.7,106.5,-75.950969
13099,1.508,1.7,106.5,-75.990014
13100,1.608,1.7,106.5,-76.012225
13101,1.708,1.7,106.5,-76.022553
13102,1.808,1.7,106.5,-76.02450999999999
13103,1.908,1.7,106.5,-76.020612
13104,2.008,1.7,106.5,-76.01266700000001
13105,2.108,1.7,106.5,-76.001982
13106,2.208,1.7,106.5,-75.989503
13107,2.308,1.7,106.5,-75.975911
13108,2.408,1.7,106.5,-75.961704
13109,2.508,1.7,106.5,-75.947237
13110,2.608,1.7,106.5,-75.93276800000001
13111,2.708,1.7,106.5,-75.918479
13112,0.808,1.8,106.5,-74.63255
13113,0.908,1.8,106.5,-75.108643
13114,1.008,1.8,106.5,-75.42990999999999
13115,1.108,1.8,106.5,-75.647071
13116,1.208,1.8,106.5,-75.793198
13117,1.308,1.8,106.5,-75.89031899999999
13118,1.408,1.8,106.5,-75.95333199999999
13119,1.508,1.8,106.5,-75.992436
13120,1.608,1.8,106.5,-76.014701
13121,1.708,1.8,106.5,-76.025081
13122,1.808,1.8,106.5,-76.02709200000001
13123,1.908,1.8,106.5,-76.023252
13124,2.008,1.8,106.5,-76.01536999999999
13125,2.108,1.8,106.5,-76.004754
13126,2.208,1.8,106.5,-75.992347
13127,2.308,1.8,106.5,-75.978831
13128,2.408,1.8,106.5,-75.964699
13129,2.508,1.8,106.5,-75.95030799999999
13130,2.608,1.8,106.5,-75.935912
13131,2.708,1.8,106.5,-75.921693
13132,0.808,1.9,106.5,-74.62787800000001
13133,0.908,1.9,106.5,-75.104271
13134,1.008,1.9,106.5,-75.42576700000001
13135,1.108,1.9,106.5,-75.643098
13136,1.208,1.9,106.5,-75.789351
13137,1.308,1.9,106.5,-75.886567
13138,1.408,1.9,106.5,-75.94965400000001
13139,1.508,1.9,106.5,-75.988822
13140,1.608,1.9,106.5,-76.01114399999999
13141,1.708,1.9,106.5,-76.02158100000001
13142,1.808,1.9,106.5,-76.02365
13143,1.908,1.9,106.5,-76.019871
13144,2.008,1.9,106.5,-76.012055
13145,2.108,1.9,106.5,-76.00150699999999
13146,2.208,1.9,106.5,-75.98917
13147,2.308,1.9,106.5,-75.975725
13148,2.408,1.9,106.5,-75.961663
13149,2.508,1.9,106.5,-75.94734
13150,2.608,1.9,106.5,-75.933011
13151,2.708,1.9,106.5,-75.918853
13152,0.808,2.0,106.5,-74.61907
13153,0.908,2.0,106.5,-75.095731
13154,1.008,2.0,106.5,-75.417438
13155,1.108,2.0,106.5,-75.63493100000001
13156,1.208,2.0,106.5,-75.781309
13157,1.308,2.0,106.5,-75.878622
13158,1.408,2.0,106.5,-75.941789
13159,1.508,2.0,106.5,-75.981026
13160,1.608,2.0,106.5,-76.003412
13161,1.708,2.0,106.5,-76.013911
13162,1.808,2.0,106.5,-76.016044
13163,1.908,2.0,106.5,-76.01232900000001
13164,2.008,2.0,106.5,-76.004579
13165,2.108,2.0,106.5,-75.994099
13166,2.208,2.0,106.5,-75.981829
13167,2.308,2.0,106.5,-75.968451
13168,2.408,2.0,106.5,-75.95445500000001
13169,2.508,2.0,106.5,-75.94019399999999
13170,2.608,2.0,106.5,-75.925922
13171,2.708,2.0,106.5,-75.911819
13172,0.808,2.1,106.5,-74.607445
13173,0.908,2.1,106.5,-75.084347
13174,1.008,2.1,106.5,-75.406251
13175,1.108,2.1,106.5,-75.623903
13176,1.208,2.1,106.5,-75.77040699999999
13177,1.308,2.1,106.5,-75.867822
13178,1.408,2.1,106.5,-75.931074
13179,1.508,2.1,106.5,-75.970387
13180,1.608,2.1,106.5,-75.99284399999999
13181,1.708,2.1,106.5,-76.003412
13182,1.808,2.1,106.5,-76.005613
13183,1.908,2.1,106.5,-76.00196600000001
13184,2.008,2.1,106.5,-75.994284
13185,2.108,2.1,106.5,-75.98387
13186,2.208,2.1,106.5,-75.971665
13187,2.308,2.1,106.5,-75.958349
13188,2.408,2.1,106.5,-75.944411
13189,2.508,2.1,106.5,-75.93020600000001
13190,2.608,2.1,106.5,-75.91598499999999
13191,2.708,2.1,106.5,-75.90192900000001
13192,0.808,2.2,106.5,-74.593965
13193,0.908,2.2,106.5,-75.071083
13194,1.008,2.2,106.5,-75.393174
13195,1.108,2.2,106.5,-75.61098100000001
13196,1.208,2.2,106.5,-75.757613
13197,1.308,2.2,106.5,-75.855136
13198,1.408,2.2,106.5,-75.918481
13199,1.508,2.2,106.5,-75.957877
13200,1.608,2.2,106.5,-75.980412
13201,1.708,2.2,106.5,-75.991054
13202,1.808,2.2,106.5,-75.99332700000001
13203,1.908,2.2,106.5,-75.98975
13204,2.008,2.2,106.5,-75.982135
13205,2.108,2.2,106.5,-75.971786
13206,2.208,2.2,106.5,-75.959642
13207,2.308,2.2,106.5,-75.946383
13208,2.408,2.2,106.5,-75.932498
13209,2.508,2.2,106.5,-75.918341
13210,2.608,2.2,106.5,-75.904164
13211,2.708,2.2,106.5,-75.890147
13212,0.808,2.3,106.5,-74.579327
13213,0.908,2.3,106.5,-75.05664399999999
13214,1.008,2.3,106.5,-75.378911
13215,1.108,2.3,106.5,-75.59687199999999
13216,1.208,2.3,106.5,-75.743635
13217,1.308,2.3,106.5,-75.84127
13218,1.408,2.3,106.5,-75.904713
13219,1.508,2.3,106.5,-75.944199
13220,1.608,2.3,106.5,-75.966817
13221,1.708,2.3,106.5,-75.977537
13222,1.808,2.3,106.5,-75.979885
13223,1.908,2.3,106.5,-75.97637900000001
13224,2.008,2.3,106.5,-75.96883000000001
13225,2.108,2.3,106.5,-75.958543
13226,2.208,2.3,106.5,-75.946457
13227,2.308,2.3,106.5,-75.933249
13228,2.408,2.3,106.5,-75.919411
13229,2.508,2.3,106.5,-75.905295
13230,2.608,2.3,106.5,-75.891155
13231,2.708,2.3,106.5,-75.87717099999999
13232,0.808,2.4,106.5,-74.564048
13233,0.908,2.4,106.5,-75.041546
13234,1.008,2.4,106.5,-75.363982
13235,1.108,2.4,106.5,-75.582093
13236,1.208,2.4,106.5,-75.728988
13237,1.308,2.4,106.5,-75.826739
13238,1.408,2.4,106.5,-75.890286
13239,1.508,2.4,106.5,-75.929865
13240,1.608,2.4,106.5,-75.952569
13241,1.708,2.4,106.5,-75.96337
13242,1.808,2.4,106.5,-75.965793
13243,1.908,2.4,106.5,-75.962358
13244,2.008,2.4,106.5,-75.954874
13245,2.108,2.4,106.5,-75.944645
13246,2.208,2.4,106.5,-75.932611
13247,2.308,2.4,106.5,-75.919451
13248,2.408,2.4,106.5,-75.905654
13249,2.508,2.4,106.5,-75.891573
13250,2.608,2.4,106.5,-75.877464
13251,2.708,2.4,106.5,-75.863506
13252,0.808,2.5,106.5,-74.54850400000001
13253,0.908,2.5,106.5,-75.026169
13254,1.008,2.5,106.5,-75.348766
13255,1.108,2.5,106.5,-75.567025
13256,1.208,2.5,106.5,-75.714052
13257,1.308,2.5,106.5,-75.81192
13258,1.408,2.5,106.5,-75.875571
13259,1.508,2.5,106.5,-75.915246
13260,1.608,2.5,106.5,-75.938038
13261,1.708,2.5,106.5,-75.94892
13262,1.808,2.5,106.5,-75.951418
13263,1.908,2.5,106.5,-75.94805
13264,2.008,2.5,106.5,-75.940628
13265,2.108,2.5,106.5,-75.930454
13266,2.208,2.5,106.5,-75.91846899999999
13267,2.308,2.5,106.5,-75.90535
13268,2.408,2.5,106.5,-75.891588
13269,2.508,2.5,106.5,-75.877538
13270,2.608,2.5,106.5,-75.863454
13271,2.708,2.5,106.5,-75.84951600000001
13272,0.808,2.6,106.5,-74.532973
13273,0.908,2.6,106.5,-75.01079399999999
13274,1.008,2.6,106.5,-75.333543
13275,1.108,2.6,106.5,-75.55194499999999
13276,1.208,2.6,106.5,-75.699101
13277,1.308,2.6,106.5,-75.797084
13278,1.408,2.6,106.5,-75.86084
13279,1.508,2.6,106.5,-75.900609
13280,1.608,2.6,106.5,-75.923488
13281,1.708,2.6,106.5,-75.93445
13282,1.808,2.6,106.5,-75.937021
13283,1.908,2.6,106.5,-75.933719
13284,2.008,2.6,106.5,-75.926355
13285,2.108,2.6,106.5,-75.91623100000001
13286,2.208,2.6,106.5,-75.904289
13287,2.308,2.6,106.5,-75.891207
13288,2.408,2.6,106.5,-75.877476
13289,2.508,2.6,106.5,-75.863451
13290,2.608,2.6,106.5,-75.849387
13291,2.708,2.6,106.5,-75.835466
13292,0.808,2.7,106.5,-74.517656
13293,0.908,2.7,106.5,-74.99562
13294,1.008,2.7,106.5,-75.318513
13295,1.108,2.7,106.5,-75.53705
13296,1.208,2.7,106.5,-75.684331
13297,1.308,2.7,106.5,-75.782427
13298,1.408,2.7,106.5,-75.846284
13299,1.508,2.7,106.5,-75.886146
13300,1.608,2.7,106.5,-75.909109
13301,1.708,2.7,106.5,-75.920147
13302,1.808,2.7,106.5,-75.922787
13303,1.908,2.7,106.5,-75.919547
13304,2.008,2.7,106.5,-75.912237
13305,2.108,2.7,106.5,-75.90216
13306,2.208,2.7,106.5,-75.89025699999999
13307,2.308,2.7,106.5,-75.877207
13308,2.408,2.7,106.5,-75.863502
13309,2.508,2.7,106.5,-75.849498
13310,2.608,2.7,106.5,-75.835451
13311,2.708,2.7,106.5,-75.821543
13312,0.808,2.8,106.5,-74.502691
13313,0.908,2.8,106.5,-74.980789
13314,1.008,2.8,106.5,-75.303816
13315,1.108,2.8,106.5,-75.522481
13316,1.208,2.8,106.5,-75.66988
13317,1.308,2.8,106.5,-75.76808199999999
13318,1.408,2.8,106.5,-75.832036
13319,1.508,2.8,106.5,-75.87198599999999
13320,1.608,2.8,106.5,-75.89502900000001
13321,1.708,2.8,106.5,-75.90614000000001
13322,1.808,2.8,106.5,-75.908845
13323,1.908,2.8,106.5,-75.905663
13324,2.008,2.8,106.5,-75.898402
13325,2.108,2.8,106.5,-75.888367
13326,2.208,2.8,106.5,-75.876499
13327,2.308,2.8,106.5,-75.863477
13328,2.408,2.8,106.5,-75.849795
13329,2.508,2.8,106.5,-75.835808
13330,2.608,2.8,106.5,-75.821774
13331,2.708,2.8,106.5,-75.80787600000001
13332,2.208,1.608,109.5,-75.978383
13333,1.608,2.208,109.5,-75.978382
13334,0.858,0.85,102.0,-73.741156
13335,0.958,0.85,102.0,-74.126102
13336,1.058,0.85,102.0,-74.386121
13337,1.158,0.85,102.0,-74.561537
13338,1.258,0.85,102.0,-74.67885
13339,1.358,0.85,102.0,-74.75585
13340,1.458,0.85,102.0,-74.804663
13341,1.558,0.85,102.0,-74.833651
13342,1.658,0.85,102.0,-74.848646
13343,1.758,0.85,102.0,-74.85376
13344,1.858,0.85,102.0,-74.85191800000001
13345,1.958,0.85,102.0,-74.845217
13346,2.058,0.85,102.0,-74.835165
13347,2.158,0.85,102.0,-74.82285300000001
13348,2.258,0.85,102.0,-74.809076
13349,0.858,0.95,102.0,-74.138566
13350,0.958,0.95,102.0,-74.524956
13351,1.058,0.95,102.0,-74.78605400000001
13352,1.158,0.95,102.0,-74.96228
13353,1.258,0.95,102.0,-75.080229
13354,1.358,0.95,102.0,-75.157753
13355,1.458,0.95,102.0,-75.207015
13356,1.558,0.95,102.0,-75.23639399999999
13357,1.658,0.95,102.0,-75.251735
13358,1.758,0.95,102.0,-75.25715699999999
13359,1.858,0.95,102.0,-75.25559100000001
13360,1.958,0.95,102.0,-75.249138
13361,2.058,0.95,102.0,-75.239312
13362,2.158,0.95,102.0,-75.22720699999999
13363,2.258,0.95,102.0,-75.21362099999999
13364,0.858,1.05,102.0,-74.406966
13365,0.958,1.05,102.0,-74.794433
13366,1.058,1.05,102.0,-75.056311
13367,1.158,1.05,102.0,-75.233111
13368,1.258,1.05,102.0,-75.351502
13369,1.358,1.05,102.0,-75.429388
13370,1.458,1.05,102.0,-75.47895600000001
13371,1.558,1.05,102.0,-75.508604
13372,1.658,1.05,102.0,-75.524185
13373,1.758,1.05,102.0,-75.529823
13374,1.858,1.05,102.0,-75.52845500000001
13375,1.958,1.05,102.0,-75.522186
13376,2.058,1.05,102.0,-75.51253299999999
13377,2.158,1.05,102.0,-75.50059300000001
13378,2.258,1.05,102.0,-75.487166
13379,0.858,1.15,102.0,-74.588109
13380,0.958,1.15,102.0,-74.976382
13381,1.058,1.15,102.0,-75.238831
13382,1.158,1.15,102.0,-75.41604
13383,1.258,1.15,102.0,-75.53474
13384,1.358,1.15,102.0,-75.612871
13385,1.458,1.15,102.0,-75.662645
13386,1.558,1.15,102.0,-75.69247299999999
13387,1.658,1.15,102.0,-75.708213
13388,1.758,1.15,102.0,-75.71399699999999
13389,1.858,1.15,102.0,-75.712766
13390,1.958,1.15,102.0,-75.70662800000001
13391,2.058,1.15,102.0,-75.697103
13392,2.158,1.15,102.0,-75.685292
13393,2.258,1.15,102.0,-75.671994
13394,0.858,1.25,102.0,-74.709383
13395,0.958,1.25,102.0,-75.098285
13396,1.058,1.25,102.0,-75.361172
13397,1.158,1.25,102.0,-75.538688
13398,1.258,1.25,102.0,-75.657609
13399,1.358,1.25,102.0,-75.735911
13400,1.458,1.25,102.0,-75.785823
13401,1.558,1.25,102.0,-75.81576700000001
13402,1.658,1.25,102.0,-75.831611
13403,1.758,1.25,102.0,-75.837491
13404,1.858,1.25,102.0,-75.836352
13405,1.958,1.25,102.0,-75.83030600000001
13406,2.058,1.25,102.0,-75.820875
13407,2.158,1.25,102.0,-75.809162
13408,2.258,1.25,102.0,-75.795967
13409,0.858,1.35,102.0,-74.789153
13410,0.958,1.35,102.0,-75.17857099999999
13411,1.058,1.35,102.0,-75.441813
13412,1.158,1.35,102.0,-75.619571
13413,1.258,1.35,102.0,-75.738661
13414,1.358,1.35,102.0,-75.81708499999999
13415,1.458,1.35,102.0,-75.867092
13416,1.558,1.35,102.0,-75.89711199999999
13417,1.658,1.35,102.0,-75.913023
13418,1.758,1.35,102.0,-75.918965
13419,1.858,1.35,102.0,-75.917886
13420,1.958,1.35,102.0,-75.911904
13421,2.058,1.35,102.0,-75.90254200000001
13422,2.158,1.35,102.0,-75.890905
13423,2.258,1.35,102.0,-75.87779300000001
13424,0.858,1.45,102.0,-74.83991400000001
13425,0.958,1.45,102.0,-75.229773
13426,1.058,1.45,102.0,-75.49331600000001
13427,1.158,1.45,102.0,-75.671276
13428,1.258,1.45,102.0,-75.790503
13429,1.358,1.45,102.0,-75.86901999999999
13430,1.458,1.45,102.0,-75.919093
13431,1.558,1.45,102.0,-75.94916500000001
13432,1.658,1.45,102.0,-75.965119
13433,1.758,1.45,102.0,-75.9711
13434,1.858,1.45,102.0,-75.970063
13435,1.958,1.45,102.0,-75.96412600000001
13436,2.058,1.45,102.0,-75.954817
13437,2.158,1.45,102.0,-75.943241
13438,2.258,1.45,102.0,-75.930198
13439,0.858,1.55,102.0,-74.870283
13440,0.958,1.55,102.0,-75.260526
13441,1.058,1.55,102.0,-75.524332
13442,1.158,1.55,102.0,-75.702467
13443,1.258,1.55,102.0,-75.82180799999999
13444,1.358,1.55,102.0,-75.9004
13445,1.458,1.55,102.0,-75.950524
13446,1.558,1.55,102.0,-75.980632
13447,1.658,1.55,102.0,-75.996616
13448,1.758,1.55,102.0,-76.002625
13449,1.858,1.55,102.0,-76.00161800000001
13450,1.958,1.55,102.0,-75.995716
13451,2.058,1.55,102.0,-75.98645
13452,2.158,1.55,102.0,-75.974924
13453,2.258,1.55,102.0,-75.96194200000001
13454,0.858,1.65,102.0,-74.886259
13455,0.958,1.65,102.0,-75.276843
13456,1.058,1.65,102.0,-75.540883
13457,1.158,1.65,102.0,-75.719174
13458,1.258,1.65,102.0,-75.838616
13459,1.358,1.65,102.0,-75.917273
13460,1.458,1.65,102.0,-75.967438
13461,1.558,1.65,102.0,-75.997576
13462,1.658,1.65,102.0,-76.013582
13463,1.758,1.65,102.0,-76.019613
13464,1.858,1.65,102.0,-76.01863
13465,1.958,1.65,102.0,-76.012759
13466,2.058,1.65,102.0,-76.00353
13467,2.158,1.65,102.0,-75.99205
13468,2.258,1.65,102.0,-75.97912099999999
13469,0.858,1.75,102.0,-74.892072
13470,0.958,1.75,102.0,-75.282958
13471,1.058,1.75,102.0,-75.54720999999999
13472,1.158,1.75,102.0,-75.725643
13473,1.258,1.75,102.0,-75.845177
13474,1.358,1.75,102.0,-75.92389399999999
13475,1.458,1.75,102.0,-75.974099
13476,1.558,1.75,102.0,-76.004263
13477,1.658,1.75,102.0,-76.02029
13478,1.758,1.75,102.0,-76.026342
13479,1.858,1.75,102.0,-76.02538299999999
13480,1.958,1.75,102.0,-76.019541
13481,2.058,1.75,102.0,-76.010348
13482,2.158,1.75,102.0,-75.99891099999999
13483,2.258,1.75,102.0,-75.986032
